"A11YTQWO7YMZMA","0.54","Wed Apr 13 14:37:15 EDT 2022","Harder","Harder","Harder","Harder","Harder","Easier","Easier","Yes","25.0","[1, 1, 1, 1, 1, 0, 0, 0, 25.0]"
"A276UA8LSKGNUT","0.54","Wed Apr 13 14:37:29 EDT 2022","Harder","Harder","Easier","Easier","Same","Easier","Harder","Yes","30.0","[1, 1, 0, 0, 2, 0, 1, 0, 30.0]"
"A3H7ZB3F3O3BRQ","0.54","Wed Apr 13 14:39:30 EDT 2022","Easier","Harder","Harder","Same","Easier","Same","Easier","Yes","24.0","[0, 1, 1, 2, 0, 2, 0, 0, 24.0]"
"A1ZX6EVTBQ5HJM","0.54","Wed Apr 13 14:43:16 EDT 2022","Same","Easier","Harder","Harder","Same","Same","Easier","Yes","30.0","[2, 0, 1, 1, 2, 2, 0, 0, 30.0]"
"AXFP50XOZD2NI","0.54","Wed Apr 13 14:37:42 EDT 2022","Same","Harder","Harder","Same","Harder","Same","Easier","Yes","36.0","[2, 1, 1, 2, 1, 2, 0, 0, 36.0]"
"A19F442BNJ7SO9","0.54","Wed Apr 13 14:40:02 EDT 2022","Harder","Harder","Easier","Easier","Same","Harder","Easier","Yes","36.0","[1, 1, 0, 0, 2, 1, 0, 0, 36.0]"
"A1ODGBU73JE8S","0.54","Wed Apr 13 14:37:19 EDT 2022","Harder","Harder","Harder","Harder","Same","Same","Easier","Yes","45.0","[1, 1, 1, 1, 2, 2, 0, 0, 45.0]"
"A2KDIVGTQBRRTO","0.54","Wed Apr 13 14:36:57 EDT 2022","Easier","Harder","Easier","Same","Same","Same","Harder","Yes","32.0","[0, 1, 0, 2, 2, 2, 1, 0, 32.0]"
"A3E8SXH0BAYG85","0.54","Wed Apr 13 14:43:34 EDT 2022","Harder","Harder","Harder","Same","Same","Easier","Easier","Yes","45.0","[1, 1, 1, 2, 2, 0, 0, 0, 45.0]"
"A9L6Y811ISOOD","0.54","Wed Apr 13 14:38:13 EDT 2022","Same","Harder","Harder","Same","Harder","Same","Same","Yes","25.0","[2, 1, 1, 2, 1, 2, 2, 0, 25.0]"
"A1U3CFLY7XF2RD","0.54","Wed Apr 13 14:36:57 EDT 2022","Same","Easier","Harder","Harder","Harder","Easier","Easier","Yes","29.0","[2, 0, 1, 1, 1, 0, 0, 0, 29.0]"
"A2PSR3CMNR1R9X","0.54","Wed Apr 13 14:36:47 EDT 2022","Harder","Harder","Harder","Easier","Same","Same","Easier","Yes","39.0","[1, 1, 1, 0, 2, 2, 0, 0, 39.0]"
"A3EYRDEQ7CXUMN","0.54","Wed Apr 13 14:36:02 EDT 2022","Harder","Same","Harder","Easier","Same","Same","Easier","Yes","53.0","[1, 2, 1, 0, 2, 2, 0, 0, 53.0]"
"ADOE1EC9SQRSY","0.54","Wed Apr 13 14:44:37 EDT 2022","Same","Same","Easier","Easier","Harder","Easier","Easier","No","30.0","[2, 2, 0, 0, 1, 0, 0, 1, 30.0]"
"AKKF4KH7RW0TZ","0.54","Wed Apr 13 14:41:23 EDT 2022","Easier","Easier","Harder","Easier","Same","Easier","Easier","Yes","41.0","[0, 0, 1, 0, 2, 0, 0, 0, 41.0]"
"AXTLWMB07D9EH","0.54","Wed Apr 13 14:44:06 EDT 2022","Easier","Same","Same","Easier","Same","Easier","Easier","Yes","30.0","[0, 2, 2, 0, 2, 0, 0, 0, 30.0]"
"A2RTFA55W0MBL1","0.54","Wed Apr 13 14:41:00 EDT 2022","Harder","Harder","Same","Harder","Harder","Easier","Easier","Yes","42.0","[1, 1, 2, 1, 1, 0, 0, 0, 42.0]"
"AROOCBM042SJD","0.54","Wed Apr 13 14:38:54 EDT 2022","Easier","Harder","Easier","Harder","Same","Easier","Easier","Yes","37.0","[0, 1, 0, 1, 2, 0, 0, 0, 37.0]"
"A1YX69GFGX5REP","0.54","Wed Apr 13 14:37:29 EDT 2022","Easier","Easier","Easier","Easier","Easier","Same","Easier","Yes","34.0","[0, 0, 0, 0, 0, 2, 0, 0, 34.0]"
"ADGNX85N0ZU4H","0.54","Wed Apr 13 14:36:11 EDT 2022","Harder","Easier","Harder","Same","Same","Easier","Harder","Yes","38.0","[1, 0, 1, 2, 2, 0, 1, 0, 38.0]"
"A39PVS41ZLKKUZ","0.54","Wed Apr 13 14:46:34 EDT 2022","Easier","Harder","Same","Same","Easier","Harder","Same","Yes","25.0","[0, 1, 2, 2, 0, 1, 2, 0, 25.0]"
"AP9WIQ4P78XLH","0.54","Wed Apr 13 14:51:00 EDT 2022","Harder","Harder","Harder","Easier","Same","Same","Easier","Yes","51.0","[1, 1, 1, 0, 2, 2, 0, 0, 51.0]"
"A11042NCTA8PGT","0.54","Wed Apr 13 14:36:57 EDT 2022","Harder","Harder","Harder","Harder","Harder","Easier","Easier","Yes","35.0","[1, 1, 1, 1, 1, 0, 0, 0, 35.0]"
"A1KTF07LF5E2LT","0.54","Wed Apr 13 14:37:29 EDT 2022","Same","Easier","Easier","Same","Harder","Same","Easier","Yes","30.0","[2, 0, 0, 2, 1, 2, 0, 0, 30.0]"
"ALKJIXAAABQCL","0.54","Wed Apr 13 14:36:38 EDT 2022","Easier","Harder","Easier","Easier","Same","Easier","Easier","Yes","30.0","[0, 1, 0, 0, 2, 0, 0, 0, 30.0]"
"A3BU8UL4W258UU","0.54","Wed Apr 13 14:38:05 EDT 2022","Harder","Same","Same","Same","Harder","Easier","Easier","Yes","37.0","[1, 2, 2, 2, 1, 0, 0, 0, 37.0]"
"A2825I2XO6KZEP","0.54","Wed Apr 13 14:42:00 EDT 2022","Same","Easier","Harder","Same","Easier","Easier","Easier","Yes","24.0","[2, 0, 1, 2, 0, 0, 0, 0, 24.0]"
"A2KDS7RBPHGPK","0.54","Wed Apr 13 14:36:47 EDT 2022","Harder","Harder","Harder","Same","Same","Easier","Same","Yes","18.0","[1, 1, 1, 2, 2, 0, 2, 0, 18.0]"
"A3J8UC84NM958L","0.54","Wed Apr 13 14:36:25 EDT 2022","Easier","Easier","Harder","Same","Easier","Easier","Easier","Yes","30.0","[0, 0, 1, 2, 0, 0, 0, 0, 30.0]"
"A28AXX4NCWPH1F","0.54","Wed Apr 13 14:36:30 EDT 2022","Harder","Harder","Harder","Harder","Harder","Harder","Easier","Yes","38.0","[1, 1, 1, 1, 1, 1, 0, 0, 38.0]"
"A2YAYHZYI7M3HD","0.54","Wed Apr 13 14:48:58 EDT 2022","Harder","Harder","Harder","Easier","Same","Same","Easier","Yes","32.0","[1, 1, 1, 0, 2, 2, 0, 0, 32.0]"
"A2OXC04RWHEY3S","0.54","Wed Apr 13 14:41:37 EDT 2022","Easier","Same","Same","Harder","Easier","Same","Easier","Yes","30.0","[0, 2, 2, 1, 0, 2, 0, 0, 30.0]"
"A23Q978GYHTPD3","0.54","Wed Apr 13 14:37:24 EDT 2022","Easier","Same","Harder","Easier","Easier","Easier","Harder","Yes","28.0","[0, 2, 1, 0, 0, 0, 1, 0, 28.0]"
"APYN48SQFK4YJ","0.54","Wed Apr 13 14:36:25 EDT 2022","Harder","Harder","Harder","Harder","Harder","Easier","Easier","Yes","30.0","[1, 1, 1, 1, 1, 0, 0, 0, 30.0]"
"A39WFF1WNLNXMY","0.54","Wed Apr 13 14:38:22 EDT 2022","Easier","Harder","Easier","Harder","Harder","Harder","Harder","No","34.0","[0, 1, 0, 1, 1, 1, 1, 1, 34.0]"
"A2UR8ZKKO51K5N","0.54","Wed Apr 13 14:41:23 EDT 2022","Easier","Harder","Harder","Harder","Same","Easier","Easier","Yes","29.0","[0, 1, 1, 1, 2, 0, 0, 0, 29.0]"
"A11WCFPJSR5VZP","0.54","Wed Apr 13 14:37:24 EDT 2022","Harder","Harder","Harder","Same","Harder","Same","Easier","Yes","33.0","[1, 1, 1, 2, 1, 2, 0, 0, 33.0]"
"A334XVDF4AIYQS","0.54","Wed Apr 13 14:40:15 EDT 2022","Harder","Harder","Harder","Same","Harder","Easier","Easier","Yes","31.0","[1, 1, 1, 2, 1, 0, 0, 0, 31.0]"
"AUK645O59X4TM","0.54","Wed Apr 13 14:39:21 EDT 2022","Same","Easier","Harder","Same","Easier","Easier","Harder","Yes","30.0","[2, 0, 1, 2, 0, 0, 1, 0, 30.0]"
"A2HFB7VV5NMZ8L","0.54","Wed Apr 13 14:36:02 EDT 2022","Harder","Easier","Harder","Easier","Harder","Same","Easier","Yes","30.0","[1, 0, 1, 0, 1, 2, 0, 0, 30.0]"
"A2T675UCHNTSSW","0.54","Wed Apr 13 14:52:30 EDT 2022","Harder","Harder","Harder","Same","Same","Same","Easier","Yes","51.0","[1, 1, 1, 2, 2, 2, 0, 0, 51.0]"
"A1WB9WAN12ZQ5C","0.54","Wed Apr 13 14:39:08 EDT 2022","Same","Harder","Easier","Harder","Same","Same","Easier","Yes","34.0","[2, 1, 0, 1, 2, 2, 0, 0, 34.0]"
"AY95CQJPGZBU6","0.54","Wed Apr 13 14:47:24 EDT 2022","Easier","Easier","Easier","Same","Easier","Easier","Easier","Yes","30.0","[0, 0, 0, 2, 0, 0, 0, 0, 30.0]"
"AGZ3QJFK1BR8V","0.54","Wed Apr 13 14:36:47 EDT 2022","Easier","Harder","Easier","Same","Same","Harder","Harder","Yes","30.0","[0, 1, 0, 2, 2, 1, 1, 0, 30.0]"
"ASF0PX0EYUZXE","0.54","Wed Apr 13 14:48:58 EDT 2022","Easier","Harder","Harder","Easier","Same","Easier","Harder","Yes","30.0","[0, 1, 1, 0, 2, 0, 1, 0, 30.0]"
"A3ROADR7T6811","0.54","Wed Apr 13 14:45:13 EDT 2022","Harder","Harder","Harder","Same","Harder","Easier","Harder","Yes","28.0","[1, 1, 1, 2, 1, 0, 1, 0, 28.0]"
"A2BPL7X16VJLBZ","0.54","Wed Apr 13 14:41:27 EDT 2022","Harder","Harder","Harder","Easier","Same","Harder","Easier","Yes","25.0","[1, 1, 1, 0, 2, 1, 0, 0, 25.0]"
"A326YPQEOXXA5V","0.54","Wed Apr 13 14:36:38 EDT 2022","Same","Easier","Easier","Harder","Same","Harder","Same","No","35.0","[2, 0, 0, 1, 2, 1, 2, 1, 35.0]"
"AMYURTQIMAC8T","0.54","Wed Apr 13 14:48:22 EDT 2022","Harder","Harder","Easier","Same","Same","Same","Easier","Yes","34.0","[1, 1, 0, 2, 2, 2, 0, 0, 34.0]"
"A2C6XWKI8SJ721","0.54","Wed Apr 13 14:37:51 EDT 2022","Harder","Easier","Easier","Same","Easier","Easier","Easier","Yes","41.0","[1, 0, 0, 2, 0, 0, 0, 0, 41.0]"
"A2S06T6ESPRPFO","0.54","Wed Apr 13 14:44:06 EDT 2022","Easier","Easier","Easier","Easier","Easier","Easier","Easier","Yes","30.0","[0, 0, 0, 0, 0, 0, 0, 0, 30.0]"
"A4DKYKJIQ6BRF","0.54","Wed Apr 13 14:41:55 EDT 2022","Harder","Harder","Harder","Easier","Harder","Easier","Easier","Yes","43.0","[1, 1, 1, 0, 1, 0, 0, 0, 43.0]"
"A3M26Y0HUGN0NH","0.54","Wed Apr 13 14:39:21 EDT 2022","Easier","Easier","Harder","Easier","Harder","Easier","Easier","Yes","42.0","[0, 0, 1, 0, 1, 0, 0, 0, 42.0]"
"A1BPU6PHYCXFRT","0.54","Wed Apr 13 14:38:59 EDT 2022","Easier","Harder","Harder","Easier","Harder","Same","Easier","Yes","32.0","[0, 1, 1, 0, 1, 2, 0, 0, 32.0]"
"A1BDEZRWR2D5IF","0.54","Wed Apr 13 14:37:10 EDT 2022","Harder","Easier","Same","Easier","Harder","Easier","Easier","Yes","25.0","[1, 0, 2, 0, 1, 0, 0, 0, 25.0]"
"A3MZG5ZO97YLNZ","0.54","Wed Apr 13 14:36:52 EDT 2022","Harder","Harder","Harder","Easier","Same","Same","Easier","Yes","50.0","[1, 1, 1, 0, 2, 2, 0, 0, 50.0]"
"A2D53SNXC5BWFC","0.54","Wed Apr 13 14:36:38 EDT 2022","Same","Easier","Easier","Easier","Same","Harder","Harder","Yes","46.0","[2, 0, 0, 0, 2, 1, 1, 0, 46.0]"
"A2OZLBV28P7HBC","0.54","Wed Apr 13 14:37:28 EDT 2022","Easier","Easier","Same","Same","Easier","Same","Harder","Yes","56.0","[0, 0, 2, 2, 0, 2, 1, 0, 56.0]"
"A3SKEW89V5S0DI","0.54","Wed Apr 13 14:42:40 EDT 2022","Harder","Harder","Harder","Same","Harder","Same","Easier","Yes","51.0","[1, 1, 1, 2, 1, 2, 0, 0, 51.0]"
"ACVCN9QO89MXC","0.54","Wed Apr 13 14:50:42 EDT 2022","Easier","Easier","Harder","Easier","Same","Harder","Easier","Yes","52.0","[0, 0, 1, 0, 2, 1, 0, 0, 52.0]"
"A2VPF1JVTNKZ1I","0.54","Wed Apr 13 14:38:09 EDT 2022","Same","Easier","Harder","Same","Harder","Same","Easier","Yes","31.0","[2, 0, 1, 2, 1, 2, 0, 0, 31.0]"
"A8PJHLRJJYHLI","0.54","Wed Apr 13 14:38:04 EDT 2022","Easier","Easier","Same","Easier","Easier","Easier","Harder","No","27.0","[0, 0, 2, 0, 0, 0, 1, 1, 27.0]"
"A35GEXSJR0DGHW","0.54","Wed Apr 13 14:41:37 EDT 2022","Easier","Harder","Harder","Same","Same","Easier","Easier","Yes","30.0","[0, 1, 1, 2, 2, 0, 0, 0, 30.0]"
"A1J1S8Z53VS3GX","0.54","Wed Apr 13 14:41:14 EDT 2022","Easier","Harder","Harder","Same","Harder","Same","Easier","Yes","45.0","[0, 1, 1, 2, 1, 2, 0, 0, 45.0]"
"A2KW87ZD2ELYNG","0.54","Wed Apr 13 14:37:01 EDT 2022","Harder","Harder","Harder","Easier","Easier","Easier","Easier","Yes","42.0","[1, 1, 1, 0, 0, 0, 0, 0, 42.0]"
"A3243HCN0T5GJJ","0.54","Wed Apr 13 14:41:32 EDT 2022","Harder","Harder","Harder","Easier","Easier","Same","Harder","Yes","41.0","[1, 1, 1, 0, 0, 2, 1, 0, 41.0]"
"A3FPHDW608KQ4S","0.54","Wed Apr 13 14:41:23 EDT 2022","Harder","Same","Same","Easier","Same","Easier","Easier","Yes","25.0","[1, 2, 2, 0, 2, 0, 0, 0, 25.0]"
"A35PUB6ZDDLNI6","0.54","Wed Apr 13 14:36:20 EDT 2022","Same","Easier","Easier","Easier","Easier","Same","Easier","Yes","18.0","[2, 0, 0, 0, 0, 2, 0, 0, 18.0]"
"A3MHPMHKGJ3O2H","0.54","Wed Apr 13 14:36:29 EDT 2022","Easier","Easier","Harder","Easier","Harder","Same","Easier","Yes","31.0","[0, 0, 1, 0, 1, 2, 0, 0, 31.0]"
"A1KI6JFFI8HC2D","0.54","Wed Apr 13 14:36:52 EDT 2022","Harder","Easier","Harder","Harder","Same","Easier","Easier","Yes","32.0","[1, 0, 1, 1, 2, 0, 0, 0, 32.0]"
"A27W025UEXS1G0","0.54","Wed Apr 13 14:43:43 EDT 2022","Easier","Harder","Harder","Easier","Easier","Easier","Easier","Yes","35.0","[0, 1, 1, 0, 0, 0, 0, 0, 35.0]"
"A13YLEJ4UI0U9X","0.54","Wed Apr 13 14:38:05 EDT 2022","Harder","Same","Harder","Harder","Harder","Same","Easier","Yes","35.0","[1, 2, 1, 1, 1, 2, 0, 0, 35.0]"
"A37QTJ8CKS7V32","0.54","Wed Apr 13 14:38:18 EDT 2022","Easier","Easier","Easier","Same","Same","Easier","Harder","Yes","40.0","[0, 0, 0, 2, 2, 0, 1, 0, 40.0]"
"A369N6CMSHHU1U","0.54","Wed Apr 13 14:49:43 EDT 2022","Easier","Harder","Harder","Same","Harder","Harder","Harder","Yes","36.0","[0, 1, 1, 2, 1, 1, 1, 0, 36.0]"
"A3RC43DL9AREBH","0.54","Wed Apr 13 14:43:43 EDT 2022","Harder","Harder","Harder","Harder","Harder","Harder","Easier","Yes","23.0","[1, 1, 1, 1, 1, 1, 0, 0, 23.0]"
"A2TQ8NZBWG2MN6","0.54","Wed Apr 13 14:41:32 EDT 2022","Easier","Easier","Easier","Easier","Easier","Easier","Easier","Yes","35.0","[0, 0, 0, 0, 0, 0, 0, 0, 35.0]"
"A258PTOZ3D2TQR","0.54","Wed Apr 13 14:39:44 EDT 2022","Same","Harder","Same","Easier","Easier","Same","Easier","Yes","31.0","[2, 1, 2, 0, 0, 2, 0, 0, 31.0]"
"AGTXYXRMMG428","0.54","Wed Apr 13 14:37:29 EDT 2022","Harder","Harder","Harder","Easier","Easier","Easier","Easier","Yes","35.0","[1, 1, 1, 0, 0, 0, 0, 0, 35.0]"
"A2AQHNDSH2TG3C","0.54","Wed Apr 13 14:36:29 EDT 2022","Same","Harder","Same","Easier","Easier","Easier","Same","Yes","34.0","[2, 1, 2, 0, 0, 0, 2, 0, 34.0]"
"A30X66H0RILXAH","0.54","Wed Apr 13 14:42:00 EDT 2022","Easier","Harder","Harder","Harder","Harder","Harder","Easier","Yes","53.0","[0, 1, 1, 1, 1, 1, 0, 0, 53.0]"
"A1SP93WDXP7O6F","0.54","Wed Apr 13 14:37:15 EDT 2022","Easier","Harder","Easier","Same","Same","Easier","Easier","Yes","40.0","[0, 1, 0, 2, 2, 0, 0, 0, 40.0]"
"ATJ92FYQX176Z","0.54","Wed Apr 13 14:36:02 EDT 2022","Harder","Same","Harder","Harder","Same","Harder","Same","Yes","28.0","[1, 2, 1, 1, 2, 1, 2, 0, 28.0]"
"A2YB74HPG0M1F8","0.54","Wed Apr 13 14:40:20 EDT 2022","Harder","Easier","Harder","Same","Harder","Same","Harder","Yes","55.0","[1, 0, 1, 2, 1, 2, 1, 0, 55.0]"
"A2XJH3WC02RMXQ","0.54","Wed Apr 13 14:47:46 EDT 2022","Harder","Easier","Harder","Harder","Same","Easier","Easier","No","45.0","[1, 0, 1, 1, 2, 0, 0, 1, 45.0]"
"A1NW2B9XE89V2C","0.54","Wed Apr 13 14:39:30 EDT 2022","Harder","Harder","Harder","Easier","Harder","Easier","Easier","Yes","51.0","[1, 1, 1, 0, 1, 0, 0, 0, 51.0]"
"A2FO6J0H70OW05","0.54","Wed Apr 13 14:35:53 EDT 2022","Harder","Harder","Harder","Same","Harder","Same","Easier","Yes","41.0","[1, 1, 1, 2, 1, 2, 0, 0, 41.0]"
"A1826DV27TPGSF","0.54","Wed Apr 13 14:47:06 EDT 2022","Same","Harder","Easier","Same","Harder","Easier","Harder","Yes","30.0","[2, 1, 0, 2, 1, 0, 1, 0, 30.0]"
"A1Q1RTCVHXLE9A","0.54","Wed Apr 13 14:41:09 EDT 2022","Same","Harder","Easier","Easier","Harder","Harder","Harder","Yes","26.0","[2, 1, 0, 0, 1, 1, 1, 0, 26.0]"
"A5NE8TWS8ZV7B","0.54","Wed Apr 13 14:37:55 EDT 2022","Harder","Harder","Harder","Same","Harder","Harder","Easier","Yes","39.0","[1, 1, 1, 2, 1, 1, 0, 0, 39.0]"
"A1618RA11ZOD8Y","0.54","Wed Apr 13 14:42:08 EDT 2022","Harder","Easier","Easier","Same","Easier","Easier","Easier","Yes","25.0","[1, 0, 0, 2, 0, 0, 0, 0, 25.0]"
"A2KHP6HLPWKVU0","0.54","Wed Apr 13 14:40:47 EDT 2022","Harder","Easier","Same","Easier","Easier","Harder","Harder","Yes","51.0","[1, 0, 2, 0, 0, 1, 1, 0, 51.0]"
"A1WMOJNU4FFQY8","0.54","Wed Apr 13 14:37:56 EDT 2022","Harder","Harder","Harder","Same","Same","Same","Same","Yes","72.0","[1, 1, 1, 2, 2, 2, 2, 0, 72.0]"
"A247VOMO4MMA38","0.54","Wed Apr 13 14:42:49 EDT 2022","Same","Harder","Easier","Harder","Harder","Same","Harder","Yes","30.0","[2, 1, 0, 1, 1, 2, 1, 0, 30.0]"
"AAM3HLW9I4QL8","0.54","Wed Apr 13 14:40:51 EDT 2022","Easier","Easier","Easier","Harder","Harder","Easier","Easier","Yes","30.0","[0, 0, 0, 1, 1, 0, 0, 0, 30.0]"
"A1QAZZZ8KEOKAI","0.54","Wed Apr 13 14:51:36 EDT 2022","Same","Same","Harder","Same","Harder","Same","Easier","Yes","30.0","[2, 2, 1, 2, 1, 2, 0, 0, 30.0]"
"A1TLPOT809ERIH","0.54","Wed Apr 13 14:42:00 EDT 2022","Same","Easier","Same","Same","Harder","Easier","Easier","Yes","26.0","[2, 0, 2, 2, 1, 0, 0, 0, 26.0]"
"AMPL6MN90AXW8","0.54","Wed Apr 13 14:42:00 EDT 2022","Harder","Harder","Harder","Easier","Same","Easier","Easier","Yes","43.0","[1, 1, 1, 0, 2, 0, 0, 0, 43.0]"
"AF8IUSPV5Y396","0.54","Wed Apr 13 14:37:10 EDT 2022","Easier","Easier","Harder","Harder","Harder","Easier","Harder","Yes","42.0","[0, 0, 1, 1, 1, 0, 1, 0, 42.0]"
"A2MOKIEQZ0OF2M","0.54","Wed Apr 13 14:36:25 EDT 2022","Harder","Harder","Harder","Same","Same","Harder","Easier","Yes","59.0","[1, 1, 1, 2, 2, 1, 0, 0, 59.0]"
"A2OVE5LM2B8H5I","0.54","Wed Apr 13 14:37:51 EDT 2022","Same","Easier","Harder","Same","Harder","Easier","Same","Yes","55.0","[2, 0, 1, 2, 1, 0, 2, 0, 55.0]"
"A110KENBXU7SUJ","0.54","Wed Apr 13 14:37:01 EDT 2022","Harder","Harder","Harder","Same","Same","Harder","Same","Yes","49.0","[1, 1, 1, 2, 2, 1, 2, 0, 49.0]"
"AFJFYJZ849YOZ","0.54","Wed Apr 13 14:38:59 EDT 2022","Harder","Harder","Harder","Same","Harder","Same","Easier","Yes","23.0","[1, 1, 1, 2, 1, 2, 0, 0, 23.0]"
"A1QMKWVBRAUCT","0.54","Wed Apr 13 14:41:41 EDT 2022","Easier","Easier","Easier","Easier","Easier","Easier","Easier","Yes","29.0","[0, 0, 0, 0, 0, 0, 0, 0, 29.0]"
"A2TFD1B2ICPA4","0.54","Wed Apr 13 14:36:52 EDT 2022","Easier","Easier","Harder","Harder","Harder","Easier","Easier","Yes","31.0","[0, 0, 1, 1, 1, 0, 0, 0, 31.0]"
"A1AAAH434DDOUZ","0.54","Wed Apr 13 14:50:01 EDT 2022","Harder","Same","Easier","Same","Easier","Same","Easier","Yes","30.0","[1, 2, 0, 2, 0, 2, 0, 0, 30.0]"
"AI6HALIA08CRX","0.54","Wed Apr 13 14:46:34 EDT 2022","Same","Easier","Same","Easier","Same","Easier","Easier","Yes","25.0","[2, 0, 2, 0, 2, 0, 0, 0, 25.0]"
"AXH6Y99GPVY5V","0.54","Wed Apr 13 14:37:11 EDT 2022","Easier","Easier","Easier","Harder","Harder","Easier","Easier","Yes","31.0","[0, 0, 0, 1, 1, 0, 0, 0, 31.0]"
"A3K9ZRVMDB2JE6","0.54","Wed Apr 13 14:54:23 EDT 2022","Easier","Easier","Easier","Easier","Easier","Easier","Easier","Yes","30.0","[0, 0, 0, 0, 0, 0, 0, 0, 30.0]"
"ATMFPOU4YI9IK","0.54","Wed Apr 13 14:37:01 EDT 2022","Same","Easier","Harder","Same","Same","Easier","Easier","Yes","35.0","[2, 0, 1, 2, 2, 0, 0, 0, 35.0]"
"A20TTSKGAVA9NJ","0.54","Wed Apr 13 14:37:15 EDT 2022","Easier","Easier","Easier","Same","Same","Same","Easier","Yes","30.0","[0, 0, 0, 2, 2, 2, 0, 0, 30.0]"
"AP3TMAKHW9G4P","0.54","Wed Apr 13 14:48:05 EDT 2022","Easier","Easier","Same","Harder","Easier","Easier","Harder","Yes","51.0","[0, 0, 2, 1, 0, 0, 1, 0, 51.0]"
"AXT0TCKR8C8GW","0.54","Wed Apr 13 14:35:58 EDT 2022","Harder","Harder","Easier","Same","Same","Same","Easier","Yes","52.0","[1, 1, 0, 2, 2, 2, 0, 0, 52.0]"
"A1YP5RVBAMYORN","0.54","Wed Apr 13 14:38:50 EDT 2022","Same","Easier","Harder","Same","Harder","Same","Easier","Yes","30.0","[2, 0, 1, 2, 1, 2, 0, 0, 30.0]"
"A2YCPLR8KHSKMN","0.54","Wed Apr 13 14:39:35 EDT 2022","Easier","Same","Easier","Easier","Same","Easier","Easier","Yes","42.0","[0, 2, 0, 0, 2, 0, 0, 0, 42.0]"
"A1I4K8Q4O33AYR","0.54","Wed Apr 13 14:46:47 EDT 2022","Easier","Harder","Easier","Same","Harder","Same","Harder","Yes","30.0","[0, 1, 0, 2, 1, 2, 1, 0, 30.0]"
"A2H1RXUC8XNNIW","0.54","Wed Apr 13 14:35:57 EDT 2022","Same","Harder","Same","Easier","Same","Easier","Easier","Yes","31.0","[2, 1, 2, 0, 2, 0, 0, 0, 31.0]"
"AVYH3BS3ZIPBV","0.54","Wed Apr 13 14:38:54 EDT 2022","Easier","Easier","Easier","Easier","Easier","Easier","Easier","Yes","30.0","[0, 0, 0, 0, 0, 0, 0, 0, 30.0]"
"A3LF3UGJG4Q9G4","0.54","Wed Apr 13 14:47:51 EDT 2022","Easier","Easier","Easier","Easier","Easier","Easier","Easier","Yes","30.0","[0, 0, 0, 0, 0, 0, 0, 0, 30.0]"
"ALF9AAZGQP4K5","0.54","Wed Apr 13 14:44:06 EDT 2022","Harder","Harder","Harder","Easier","Easier","Same","Easier","Yes","34.0","[1, 1, 1, 0, 0, 2, 0, 0, 34.0]"
"A2NAKIXS3DVGAA","0.54","Wed Apr 13 14:36:34 EDT 2022","Same","Same","Same","Same","Same","Same","Same","Yes","28.0","[2, 2, 2, 2, 2, 2, 2, 0, 28.0]"
"A30NB0JBHFT5FC","0.54","Wed Apr 13 14:47:55 EDT 2022","Same","Harder","Harder","Easier","Same","Same","Harder","Yes","29.0","[2, 1, 1, 0, 2, 2, 1, 0, 29.0]"
"A2NPSAFSUBVYE0","0.54","Wed Apr 13 14:36:25 EDT 2022","Easier","Harder","Easier","Harder","Same","Harder","Easier","Yes","64.0","[0, 1, 0, 1, 2, 1, 0, 0, 64.0]"
"A2UU2XVEPKQMVZ","0.54","Wed Apr 13 14:42:17 EDT 2022","Easier","Harder","Harder","Same","Same","Easier","Easier","Yes","30.0","[0, 1, 1, 2, 2, 0, 0, 0, 30.0]"
"A2VOCNVEQI8IPM","0.54","Wed Apr 13 14:38:09 EDT 2022","Harder","Harder","Harder","Easier","Harder","Easier","Easier","Yes","23.0","[1, 1, 1, 0, 1, 0, 0, 0, 23.0]"
"A2RZQLKH2MTVS","0.54","Wed Apr 13 14:37:10 EDT 2022","Same","Easier","Easier","Harder","Easier","Easier","Harder","Yes","50.0","[2, 0, 0, 1, 0, 0, 1, 0, 50.0]"
"ACXP8KHFX06KR","0.54","Wed Apr 13 14:37:01 EDT 2022","Same","Same","Same","Same","Easier","Same","Same","Yes","30.0","[2, 2, 2, 2, 0, 2, 2, 0, 30.0]"
"AEWPAZBYA7XE","0.54","Wed Apr 13 14:51:40 EDT 2022","Harder","Harder","Harder","Same","Easier","Same","Easier","Yes","43.0","[1, 1, 1, 2, 0, 2, 0, 0, 43.0]"
"ACKG8OU1KHKO2","0.54","Wed Apr 13 14:42:00 EDT 2022","Harder","Harder","Harder","Same","Harder","Same","Harder","Yes","28.0","[1, 1, 1, 2, 1, 2, 1, 0, 28.0]"
"ARNR1RWL7A9Y6","0.54","Wed Apr 13 14:48:36 EDT 2022","Same","Easier","Harder","Easier","Harder","Same","Harder","Yes","30.0","[2, 0, 1, 0, 1, 2, 1, 0, 30.0]"
"A3HFZPC8QR1Y54","0.54","Wed Apr 13 14:38:05 EDT 2022","Harder","Harder","Harder","Same","Harder","Easier","Easier","Yes","30.0","[1, 1, 1, 2, 1, 0, 0, 0, 30.0]"
"A33LVD7NUXUEWU","0.54","Wed Apr 13 14:47:33 EDT 2022","Easier","Easier","Easier","Same","Same","Easier","Easier","Yes","30.0","[0, 0, 0, 2, 2, 0, 0, 0, 30.0]"
